Transaction_ID,Date,Amount,Merchant,Card_Number,Transaction_Type
398,2023-05-07 14:01:02,157.06,Gas Station,5002,Not Fraudulent
399,2023-05-02 04:35:37,173.33,Target,5341,Not Fraudulent
400,2023-11-22 08:16:23,142.63,Walmart,2346,Not Fraudulent
401,2023-07-01 07:45:03,70.07,Amazon,5589,Not Fraudulent
402,2023-01-20 08:42:03,44.21,Starbucks,8095,Not Fraudulent
403,2023-11-11 04:51:14,138.33,Gas Station,3633,Not Fraudulent
404,2023-11-16 12:18:19,117.81,Best Buy,3153,Not Fraudulent
405,2023-12-06 19:44:35,11.57,Best Buy,3881,Not Fraudulent
406,2023-11-12 12:15:21,117.77,Starbucks,3724,Not Fraudulent
407,2023-06-11 05:21:40,140.73,Gas Station,5100,Not Fraudulent
408,2023-03-15 00:17:56,102.95,Target,5352,Not Fraudulent
409,2023-08-02 00:58:08,90.75,Target,6325,Not Fraudulent
410,2023-09-03 20:48:53,59.62,Amazon,7563,Not Fraudulent
411,2023-02-02 09:58:09,27.67,Amazon,6019,Not Fraudulent
412,2023-11-22 05:35:05,140.01,Walmart,3980,Not Fraudulent
413,2023-10-09 18:39:24,84.54,Gas Station,2743,Not Fraudulent
414,2023-02-20 16:33:03,88.33,Walmart,6582,Not Fraudulent
415,2023-01-06 17:17:12,186.64,Best Buy,8673,Not Fraudulent
416,2023-06-06 01:12:15,134.23,Starbucks,4108,Not Fraudulent
417,2023-09-21 12:13:05,118.54,Walmart,3153,Not Fraudulent
418,2023-06-12 03:14:34,107.1,Amazon,8554,Not Fraudulent
419,2023-05-03 18:59:04,176.0,Best Buy,8694,Not Fraudulent
420,2023-01-02 07:37:23,185.98,Walmart,9739,Not Fraudulent
421,2023-03-24 22:11:38,146.48,Starbucks,5069,Not Fraudulent
422,2023-01-06 13:12:16,129.11,Gas Station,5696,Not Fraudulent
423,2023-10-06 13:56:44,-4.73,Best Buy,2085,Not Fraudulent
424,2023-10-21 02:48:55,106.19,Walmart,1998,Not Fraudulent
425,2023-01-01 21:58:26,93.49,Amazon,6204,Not Fraudulent
426,2023-11-16 12:24:45,104.7,Walmart,6217,Not Fraudulent
427,2023-09-20 10:33:26,147.15,Walmart,4787,Not Fraudulent
428,2023-07-25 04:32:29,-36.98,Walmart,1462,Not Fraudulent
429,2023-08-26 16:49:51,71.53,Starbucks,4007,Not Fraudulent
430,2023-02-07 23:24:58,113.5,Amazon,8799,Not Fraudulent
431,2023-03-15 23:12:54,76.66,Target,6368,Not Fraudulent
432,2023-02-16 04:15:52,29.15,Target,9913,Not Fraudulent
433,2023-08-25 06:19:22,143.45,Best Buy,8399,Not Fraudulent
434,2023-09-10 03:35:32,113.84,Target,5028,Not Fraudulent
435,2023-03-19 02:18:24,51.44,Target,6641,Not Fraudulent
436,2023-12-06 07:02:37,115.74,Starbucks,2439,Not Fraudulent
437,2023-04-28 10:43:18,141.08,Target,5759,Not Fraudulent
438,2023-04-19 17:37:41,100.26,Target,2748,Not Fraudulent
439,2023-09-25 09:39:28,140.03,Amazon,5795,Not Fraudulent
440,2023-03-12 18:25:27,103.91,Target,2685,Not Fraudulent
441,2023-02-08 21:45:06,80.24,Gas Station,3506,Not Fraudulent
442,2023-07-04 16:57:51,42.03,Best Buy,9676,Not Fraudulent
443,2023-11-28 15:16:48,95.7,Amazon,1136,Not Fraudulent
444,2023-12-25 08:50:14,109.71,Gas Station,9055,Not Fraudulent
445,2023-06-04 01:28:34,143.79,Best Buy,3615,Not Fraudulent
446,2023-09-01 18:01:13,94.24,Starbucks,8979,Not Fraudulent
447,2023-02-01 14:11:39,122.87,Gas Station,8371,Not Fraudulent
448,2023-01-09 11:36:53,51.77,Target,5048,Not Fraudulent
449,2023-04-17 16:31:06,60.87,Starbucks,3761,Not Fraudulent
450,2023-12-21 21:59:21,94.48,Target,4927,Not Fraudulent
451,2023-06-25 22:03:45,47.27,Best Buy,3864,Not Fraudulent
452,2023-11-07 14:54:18,141.01,Amazon,7606,Not Fraudulent
453,2023-11-04 17:09:30,123.16,Gas Station,1345,Not Fraudulent
454,2023-02-14 23:08:31,113.95,Amazon,3213,Not Fraudulent
455,2023-12-01 12:27:22,116.95,Gas Station,5050,Not Fraudulent
456,2023-04-10 14:38:55,201.05,Amazon,8525,Not Fraudulent
457,2023-02-21 19:34:10,76.56,Walmart,7298,Not Fraudulent
458,2023-09-11 19:41:09,-10.07,Starbucks,7037,Not Fraudulent
459,2023-07-22 06:49:06,109.97,Starbucks,9103,Not Fraudulent
460,2023-11-14 09:32:18,97.47,Target,2025,Not Fraudulent
461,2023-09-10 17:44:21,74.12,Walmart,9375,Not Fraudulent
462,2023-09-08 11:16:57,51.06,Amazon,9207,Not Fraudulent
463,2023-05-15 18:46:06,78.04,Amazon,6443,Not Fraudulent
464,2023-02-14 16:53:48,109.07,Starbucks,2682,Not Fraudulent
465,2023-12-05 14:21:35,74.86,Amazon,4442,Not Fraudulent
466,2023-03-01 23:29:11,220.62,Gas Station,8628,Not Fraudulent
467,2023-04-19 02:58:03,51.97,Target,2898,Not Fraudulent
468,2023-11-27 14:07:46,60.34,Best Buy,1296,Not Fraudulent
469,2023-01-08 05:07:31,-14.43,Best Buy,8453,Not Fraudulent
470,2023-01-17 10:14:32,112.57,Target,1015,Not Fraudulent
471,2023-01-16 19:00:33,-0.82,Target,3414,Not Fraudulent
472,2023-03-21 21:35:45,73.03,Best Buy,9084,Not Fraudulent
473,2023-09-22 11:20:59,86.22,Amazon,4355,Not Fraudulent
474,2023-04-11 20:17:38,64.51,Walmart,2180,Not Fraudulent
475,2023-08-05 20:15:09,186.94,Target,3172,Not Fraudulent
476,2023-05-03 05:20:23,149.72,Gas Station,8013,Not Fraudulent
477,2023-05-23 11:41:52,165.96,Target,9437,Not Fraudulent
478,2023-08-09 09:10:59,55.88,Best Buy,1297,Not Fraudulent
479,2023-12-20 08:25:39,156.43,Target,3841,Not Fraudulent
480,2023-11-26 21:20:02,124.8,Amazon,7661,Not Fraudulent
481,2023-01-17 07:30:38,138.57,Amazon,6842,Not Fraudulent
482,2023-11-25 16:38:46,151.47,Amazon,7129,Not Fraudulent
483,2023-10-18 22:26:33,54.56,Amazon,6628,Not Fraudulent
484,2023-09-30 08:49:15,78.78,Target,1937,Not Fraudulent
485,2023-08-24 23:12:35,143.13,Starbucks,5077,Not Fraudulent
486,2023-09-12 12:24:55,-32.78,Walmart,5433,Not Fraudulent
487,2023-07-12 00:56:25,175.67,Gas Station,3453,Not Fraudulent
488,2023-10-04 15:39:16,127.66,Amazon,6072,Not Fraudulent
489,2023-09-08 03:51:07,97.71,Target,3603,Not Fraudulent
490,2023-12-17 13:52:06,111.03,Starbucks,5850,Not Fraudulent
491,2023-06-28 03:03:42,48.5,Target,5840,Not Fraudulent
492,2023-09-06 14:32:54,82.5,Starbucks,8208,Not Fraudulent
493,2023-06-19 02:36:02,155.01,Gas Station,9416,Not Fraudulent
494,2023-05-25 15:28:43,164.9,Walmart,1408,Not Fraudulent
495,2023-12-05 10:08:12,234.81,Gas Station,1416,Not Fraudulent
496,2023-07-28 21:51:34,96.3,Starbucks,6629,Not Fraudulent
497,2023-03-11 05:46:03,67.07,Target,7705,Not Fraudulent
498,2023-03-22 17:14:50,74.29,Starbucks,1963,Not Fraudulent
499,2023-05-26 20:38:57,49.1,Walmart,4153,Not Fraudulent
500,2023-08-17 00:24:22,96.11,Walmart,6566,Not Fraudulent
501,2023-04-24 00:38:50,119.14,Walmart,4604,Not Fraudulent
502,2023-01-04 10:55:36,98.29,Starbucks,6298,Not Fraudulent
503,2023-02-23 18:30:44,154.82,Best Buy,9323,Not Fraudulent
504,2023-02-28 15:38:16,88.29,Best Buy,9978,Not Fraudulent
505,2023-04-16 09:23:01,82.63,Gas Station,5444,Not Fraudulent
506,2023-05-10 11:35:29,70.94,Walmart,2170,Not Fraudulent
507,2023-05-12 01:49:52,18.37,Amazon,2529,Not Fraudulent
508,2023-11-03 15:49:16,21.61,Target,3385,Not Fraudulent
509,2023-05-23 14:33:56,41.04,Gas Station,6341,Not Fraudulent
510,2023-10-07 00:54:00,165.07,Gas Station,9536,Not Fraudulent
511,2023-02-06 09:25:02,144.76,Gas Station,3747,Not Fraudulent
512,2023-05-12 08:46:26,168.75,Best Buy,6666,Not Fraudulent
513,2023-10-30 16:41:31,33.39,Target,3197,Not Fraudulent
514,2023-08-29 23:50:03,1.57,Gas Station,1314,Not Fraudulent
515,2023-01-14 20:25:34,67.0,Target,5359,Not Fraudulent
516,2023-01-17 00:02:21,108.79,Target,6494,Not Fraudulent
517,2023-04-15 17:03:37,124.93,Gas Station,6297,Not Fraudulent
518,2023-03-05 15:17:27,152.4,Best Buy,3219,Not Fraudulent
519,2023-02-28 00:39:30,114.21,Target,2284,Not Fraudulent
520,2023-08-15 14:09:32,187.13,Gas Station,6123,Not Fraudulent
521,2023-04-23 10:37:23,88.87,Walmart,2690,Not Fraudulent
522,2023-05-21 03:53:36,54.35,Gas Station,6059,Not Fraudulent
523,2023-06-03 07:43:40,15.94,Amazon,1646,Not Fraudulent
524,2023-08-02 00:14:39,55.55,Gas Station,2431,Not Fraudulent
525,2023-02-20 08:20:28,112.11,Best Buy,9607,Not Fraudulent
526,2023-04-24 22:45:05,55.56,Walmart,8975,Not Fraudulent
527,2023-02-14 14:54:43,146.84,Target,1511,Not Fraudulent
528,2023-07-05 15:53:08,170.62,Amazon,6907,Not Fraudulent
529,2023-10-11 16:57:21,-18.48,Walmart,2656,Not Fraudulent
530,2023-04-04 02:13:21,143.2,Walmart,5595,Not Fraudulent
531,2023-12-29 15:13:07,-11.98,Starbucks,7541,Not Fraudulent
532,2023-01-19 17:46:54,120.07,Walmart,6954,Not Fraudulent
533,2023-04-30 13:38:50,161.24,Best Buy,3583,Not Fraudulent
534,2023-03-11 17:52:14,103.24,Target,2691,Not Fraudulent
535,2023-11-29 20:09:35,36.02,Starbucks,3453,Not Fraudulent
536,2023-07-23 03:10:53,70.73,Amazon,5814,Not Fraudulent
537,2023-10-10 23:36:37,86.92,Best Buy,5404,Not Fraudulent
538,2023-01-28 12:29:23,90.89,Gas Station,1292,Not Fraudulent
539,2023-04-28 13:05:42,89.86,Best Buy,6948,Not Fraudulent
540,2023-06-06 13:48:31,94.51,Starbucks,6389,Not Fraudulent
541,2023-11-21 11:58:52,110.67,Walmart,9040,Not Fraudulent
542,2023-05-08 14:02:05,39.57,Gas Station,6513,Not Fraudulent
543,2023-04-27 04:59:01,87.9,Starbucks,9329,Not Fraudulent
544,2023-06-11 01:29:08,175.91,Best Buy,3852,Not Fraudulent
545,2023-02-12 04:42:16,80.77,Amazon,4706,Not Fraudulent
546,2023-02-08 14:28:41,77.81,Starbucks,8494,Not Fraudulent
547,2023-08-06 19:18:51,153.91,Starbucks,4125,Not Fraudulent
548,2023-12-19 21:18:08,-27.96,Walmart,7030,Not Fraudulent
549,2023-07-06 20:51:03,159.07,Best Buy,1423,Not Fraudulent
550,2023-07-04 02:02:36,68.4,Gas Station,2172,Not Fraudulent
551,2023-05-11 21:49:06,108.2,Best Buy,2885,Not Fraudulent
552,2023-11-23 13:16:28,104.82,Starbucks,2032,Not Fraudulent
553,2023-11-06 20:43:40,147.12,Target,7214,Not Fraudulent
554,2023-11-12 11:27:06,86.62,Starbucks,4800,Not Fraudulent
555,2023-05-14 11:03:54,66.1,Walmart,9077,Not Fraudulent
556,2023-02-18 06:47:28,164.89,Amazon,2493,Not Fraudulent
557,2023-07-06 01:24:36,-18.21,Amazon,7616,Not Fraudulent
558,2023-02-15 01:16:24,101.02,Target,9051,Not Fraudulent
559,2023-09-29 16:42:02,32.6,Starbucks,4744,Not Fraudulent
560,2023-07-13 07:13:19,61.92,Best Buy,1018,Not Fraudulent
561,2023-06-15 15:35:50,200.56,Gas Station,7481,Not Fraudulent
562,2023-01-15 16:32:55,97.77,Walmart,3820,Not Fraudulent
563,2023-04-28 05:56:27,109.75,Walmart,9598,Not Fraudulent
564,2023-05-11 03:11:23,10.92,Walmart,7071,Not Fraudulent
565,2023-10-13 08:22:32,63.55,Gas Station,6478,Not Fraudulent
566,2023-09-24 20:20:02,109.83,Starbucks,4105,Not Fraudulent
567,2023-12-14 08:24:36,117.74,Best Buy,5990,Not Fraudulent
568,2023-03-02 10:53:40,130.84,Starbucks,1631,Not Fraudulent
569,2023-12-24 04:07:16,100.43,Starbucks,2384,Not Fraudulent
570,2023-03-06 16:24:57,126.35,Walmart,6236,Not Fraudulent
571,2023-09-01 09:39:33,122.69,Walmart,8898,Not Fraudulent
572,2023-08-08 05:24:13,8.51,Gas Station,1702,Not Fraudulent
573,2023-05-26 20:34:43,101.85,Amazon,3720,Not Fraudulent
574,2023-11-10 01:34:08,138.4,Gas Station,5205,Not Fraudulent
575,2023-09-06 02:46:45,129.49,Walmart,2121,Not Fraudulent
576,2023-02-03 18:10:10,81.81,Amazon,7286,Not Fraudulent
577,2023-01-26 13:37:25,59.72,Starbucks,8801,Not Fraudulent
578,2023-11-10 16:59:09,44.08,Amazon,3440,Not Fraudulent
579,2023-02-02 21:10:39,93.45,Walmart,5405,Not Fraudulent
580,2023-03-18 21:52:09,156.65,Starbucks,7314,Not Fraudulent
581,2023-10-19 05:17:27,2.41,Amazon,3389,Not Fraudulent
582,2023-03-27 20:24:59,67.01,Amazon,9746,Not Fraudulent
583,2023-01-24 18:01:00,43.01,Gas Station,1780,Not Fraudulent
584,2023-05-30 10:42:24,139.25,Amazon,3949,Not Fraudulent
585,2023-01-04 01:10:36,72.28,Walmart,5526,Not Fraudulent
586,2023-02-08 02:08:21,76.47,Walmart,3084,Not Fraudulent
587,2023-06-02 22:33:22,89.15,Walmart,7550,Not Fraudulent
588,2023-08-05 02:43:09,122.27,Walmart,1213,Not Fraudulent
589,2023-07-21 13:27:55,80.38,Target,4957,Not Fraudulent
590,2023-04-23 13:19:32,-52.31,Best Buy,8271,Not Fraudulent
591,2023-06-24 04:44:08,127.17,Starbucks,2356,Not Fraudulent
592,2023-12-24 08:26:40,121.95,Best Buy,2001,Not Fraudulent
593,2023-07-09 18:15:26,89.02,Amazon,4405,Not Fraudulent
594,2023-11-03 03:23:01,45.8,Target,3792,Not Fraudulent
595,2023-08-16 03:33:28,117.59,Starbucks,9790,Not Fraudulent
596,2023-10-05 10:44:59,118.96,Amazon,9832,Not Fraudulent
597,2023-09-21 19:33:31,628.19,Target,7039,Fraudulent
598,2023-03-26 08:56:59,89.16,Gas Station,3718,Not Fraudulent
599,2023-06-14 07:00:02,53.49,Best Buy,4124,Not Fraudulent
600,2023-02-02 11:47:52,91.07,Amazon,1385,Not Fraudulent
601,2023-05-24 01:05:52,22.48,Starbucks,8758,Not Fraudulent
602,2023-03-27 11:50:00,120.87,Target,8578,Not Fraudulent
603,2023-04-12 07:55:06,52.78,Amazon,9739,Not Fraudulent
604,2023-08-16 06:43:12,111.91,Amazon,7120,Not Fraudulent
605,2023-10-29 19:05:54,29.7,Amazon,6661,Not Fraudulent
606,2023-03-06 16:38:54,70.5,Target,8711,Not Fraudulent
607,2023-06-17 11:16:16,94.48,Target,2077,Not Fraudulent
608,2023-03-16 13:03:25,16.97,Gas Station,8104,Not Fraudulent
609,2023-05-20 05:39:07,105.76,Amazon,9077,Not Fraudulent
610,2023-02-14 15:59:35,81.04,Walmart,8300,Not Fraudulent
611,2023-01-25 19:11:57,12.88,Amazon,8648,Not Fraudulent
612,2023-11-16 05:24:55,34.84,Target,7612,Not Fraudulent
613,2023-12-02 09:08:20,130.26,Target,3281,Not Fraudulent
614,2023-11-28 05:13:08,144.78,Target,7411,Not Fraudulent
615,2023-09-30 15:09:10,93.4,Walmart,8048,Not Fraudulent
616,2023-01-11 17:25:38,120.24,Best Buy,1549,Not Fraudulent
617,2023-12-17 16:40:11,111.19,Gas Station,7375,Not Fraudulent
618,2023-07-24 04:57:27,116.48,Best Buy,5432,Not Fraudulent
619,2023-06-25 09:19:37,164.3,Walmart,1580,Not Fraudulent
620,2023-10-20 05:14:03,24.65,Gas Station,5841,Not Fraudulent
621,2023-09-20 21:21:38,133.82,Gas Station,4345,Not Fraudulent
622,2023-03-20 07:52:03,80.9,Walmart,1933,Not Fraudulent
623,2023-02-16 04:19:27,88.79,Amazon,6083,Not Fraudulent
624,2023-07-13 01:11:27,84.89,Amazon,5953,Not Fraudulent
625,2023-06-04 13:11:47,81.24,Best Buy,7126,Not Fraudulent
626,2023-04-10 14:33:49,38.69,Walmart,6559,Not Fraudulent
627,2023-03-22 11:32:31,109.17,Best Buy,4142,Not Fraudulent
628,2023-09-06 22:31:39,183.55,Starbucks,5053,Not Fraudulent
629,2023-01-17 08:24:49,97.19,Starbucks,3408,Not Fraudulent
630,2023-11-06 16:36:58,99.93,Best Buy,5381,Not Fraudulent
631,2023-03-25 20:16:52,65.64,Starbucks,7906,Not Fraudulent
632,2023-08-31 02:38:59,94.13,Gas Station,2041,Not Fraudulent
633,2023-02-26 20:07:21,123.31,Starbucks,2093,Not Fraudulent
634,2023-02-10 15:13:09,81.49,Walmart,7592,Not Fraudulent
635,2023-03-18 21:12:52,77.31,Amazon,4027,Not Fraudulent
636,2023-06-28 00:40:21,120.16,Gas Station,8292,Not Fraudulent
637,2023-05-27 19:30:47,54.1,Amazon,5351,Not Fraudulent
638,2023-05-21 10:44:55,112.62,Amazon,1584,Not Fraudulent
639,2023-08-01 04:44:08,141.02,Best Buy,6245,Not Fraudulent
640,2023-11-18 04:04:25,168.0,Walmart,1187,Not Fraudulent
641,2023-02-28 18:32:18,95.48,Walmart,8673,Not Fraudulent
642,2023-02-10 16:18:21,168.38,Target,2005,Not Fraudulent
643,2023-08-20 13:21:50,151.72,Starbucks,1166,Not Fraudulent
644,2023-07-09 11:34:14,50.19,Amazon,6689,Not Fraudulent
645,2023-02-27 15:12:25,39.1,Amazon,7061,Not Fraudulent
646,2023-08-07 23:58:02,84.75,Starbucks,1877,Not Fraudulent
647,2023-06-07 15:19:34,151.45,Starbucks,5125,Not Fraudulent
648,2023-09-05 21:58:46,96.39,Target,3166,Not Fraudulent
649,2023-09-22 01:24:07,69.97,Walmart,5226,Not Fraudulent
650,2023-06-14 08:52:20,177.61,Target,2658,Not Fraudulent
651,2023-12-07 20:21:08,114.35,Target,5452,Not Fraudulent
652,2023-07-22 10:12:11,-16.03,Best Buy,5342,Not Fraudulent
653,2023-07-12 09:31:04,115.86,Amazon,6295,Not Fraudulent
654,2023-09-21 19:42:21,126.0,Gas Station,7234,Not Fraudulent
655,2023-12-23 03:29:40,111.28,Best Buy,8209,Not Fraudulent
656,2023-12-11 18:43:36,122.49,Gas Station,3346,Not Fraudulent
657,2023-05-06 05:32:52,96.64,Amazon,6390,Not Fraudulent
658,2023-11-20 17:05:43,34.08,Gas Station,4749,Not Fraudulent
659,2023-07-13 13:48:20,81.46,Target,3362,Not Fraudulent
660,2023-07-13 15:43:23,52.72,Starbucks,9454,Not Fraudulent
661,2023-09-04 15:13:58,53.36,Gas Station,5990,Not Fraudulent
662,2023-09-18 05:29:16,36.85,Target,1866,Not Fraudulent
663,2023-12-06 16:47:08,122.62,Best Buy,4228,Not Fraudulent
664,2023-03-20 10:41:43,104.89,Starbucks,5417,Not Fraudulent
665,2023-07-30 19:20:50,77.59,Target,7676,Not Fraudulent
666,2023-08-25 19:28:26,67.53,Best Buy,5293,Not Fraudulent
667,2023-12-28 16:28:12,98.83,Gas Station,1514,Not Fraudulent
668,2023-03-26 23:06:47,153.96,Target,6379,Not Fraudulent
669,2023-01-04 18:27:14,-0.21,Amazon,4664,Not Fraudulent
670,2023-05-13 03:04:59,118.84,Amazon,8550,Not Fraudulent
671,2023-10-02 00:36:36,72.71,Best Buy,2485,Not Fraudulent
672,2023-10-18 02:54:25,5.77,Gas Station,8409,Not Fraudulent
673,2023-12-16 03:21:44,2.71,Walmart,3037,Not Fraudulent
674,2023-05-04 14:23:34,54.36,Amazon,6460,Not Fraudulent
675,2023-11-14 17:24:57,110.98,Gas Station,4424,Not Fraudulent
676,2023-05-05 23:37:31,119.65,Amazon,3369,Not Fraudulent
677,2023-01-14 18:35:17,53.05,Walmart,2095,Not Fraudulent
678,2023-07-23 22:21:20,150.85,Target,6570,Not Fraudulent
679,2023-02-27 14:52:46,171.15,Walmart,1746,Not Fraudulent
680,2023-12-06 14:46:29,119.8,Amazon,5598,Not Fraudulent
681,2023-04-10 18:18:46,70.43,Gas Station,1530,Not Fraudulent
682,2023-08-23 00:30:54,156.22,Starbucks,2112,Not Fraudulent
683,2023-11-01 12:57:43,137.77,Walmart,1104,Not Fraudulent
684,2023-03-02 13:08:35,143.37,Gas Station,4265,Not Fraudulent
685,2023-11-24 03:06:56,67.18,Walmart,4325,Not Fraudulent
686,2023-05-28 04:35:01,-41.73,Starbucks,2707,Not Fraudulent
687,2023-08-15 09:28:15,205.84,Target,3073,Not Fraudulent
688,2023-04-25 07:50:32,19.46,Best Buy,2317,Not Fraudulent
689,2023-10-06 21:28:19,,Target,1986,Not Fraudulent
690,2023-10-02 07:52:31,,Best Buy,8751,Not Fraudulent
691,2023-11-10 10:18:04,,Gas Station,1184,Not Fraudulent
692,2023-07-02 16:44:17,,Best Buy,9808,Not Fraudulent
693,2023-01-26 18:30:42,,Starbucks,2733,Not Fraudulent
694,2023-11-07 16:02:07,,Gas Station,7828,Not Fraudulent
695,2023-02-02 20:55:52,,Starbucks,8591,Not Fraudulent
696,2023-07-20 14:23:16,,Best Buy,8254,Not Fraudulent
697,2023-12-04 10:41:28,,Walmart,2362,Not Fraudulent
698,2023-12-22 13:12:41,,Walmart,7535,Not Fraudulent
699,2023-01-16 07:22:55,,Gas Station,4825,Not Fraudulent
700,2023-01-26 18:28:13,,Amazon,8248,Not Fraudulent
701,2023-03-29 09:59:49,,Gas Station,1735,Not Fraudulent
702,2023-02-20 16:17:37,,Walmart,9314,Not Fraudulent
703,2023-01-16 18:43:04,,Target,8658,Fraudulent
704,2023-04-27 16:22:51,,Gas Station,6373,Not Fraudulent
705,2023-01-06 22:28:04,111.74,Walmart,5962,Not Fraudulent
706,2023-10-22 17:26:55,206.61,Target,8211,Not Fraudulent
707,2023-11-24 18:13:40,146.82,Walmart,9193,Not Fraudulent
708,2023-06-24 05:09:12,98.25,Amazon,1890,Not Fraudulent
709,2023-05-09 09:21:46,163.25,Starbucks,6979,Not Fraudulent
710,2023-12-01 17:31:18,110.57,Best Buy,8794,Not Fraudulent
711,2023-03-04 09:44:23,64.75,Best Buy,8847,Not Fraudulent
712,2023-11-07 22:33:23,134.0,Starbucks,4740,Not Fraudulent
713,2023-02-27 19:05:53,65.18,Target,4487,Not Fraudulent
714,2023-12-04 08:49:44,85.48,Walmart,2351,Not Fraudulent
715,2023-09-12 19:08:34,166.39,Walmart,5886,Not Fraudulent
716,2023-06-28 22:21:44,94.94,Target,5423,Not Fraudulent
717,2023-05-25 04:58:14,59.84,Amazon,1652,Not Fraudulent
718,2023-07-16 02:56:17,76.78,Walmart,6606,Not Fraudulent
719,2023-05-29 10:39:56,151.09,Amazon,2437,Not Fraudulent
720,2023-12-16 22:46:19,72.37,Target,6487,Not Fraudulent
721,2023-07-25 18:09:55,80.66,Amazon,9049,Not Fraudulent
722,2023-07-15 02:58:26,74.49,Walmart,9524,Not Fraudulent
723,2023-01-14 01:20:33,109.2,Gas Station,3602,Not Fraudulent
724,2023-08-11 20:52:45,80.73,Amazon,3675,Not Fraudulent
725,2023-02-05 04:53:24,19.91,Starbucks,4753,Not Fraudulent
726,2023-09-21 12:44:36,55.64,Amazon,9814,Not Fraudulent
727,2023-11-05 09:58:09,53.36,Amazon,1746,Not Fraudulent
728,2023-11-09 16:10:08,162.17,Gas Station,7515,Not Fraudulent
729,2023-07-21 04:05:40,140.63,Amazon,3945,Not Fraudulent
730,2023-10-22 07:38:24,129.36,Amazon,5295,Not Fraudulent
731,2023-08-22 01:43:53,74.73,Walmart,6802,Not Fraudulent
732,2023-01-30 15:42:32,59.21,Best Buy,9294,Not Fraudulent
733,2023-10-18 02:13:19,74.62,Starbucks,4076,Not Fraudulent
734,2023-06-15 14:01:31,47.41,Target,4614,Not Fraudulent
735,2023-12-18 18:29:17,224.86,Amazon,9580,Not Fraudulent
736,2023-10-21 01:33:07,-12.27,Best Buy,9731,Not Fraudulent
737,2023-03-22 01:02:10,128.2,Amazon,2339,Not Fraudulent
738,2023-04-23 11:51:55,35.77,Walmart,4253,Not Fraudulent
739,2023-07-27 22:26:29,94.78,Starbucks,4372,Not Fraudulent
740,2023-12-16 23:13:17,50.6,Gas Station,3352,Not Fraudulent
741,2023-08-21 11:29:21,41.12,Starbucks,3132,Not Fraudulent
742,2023-06-12 06:33:25,42.99,Starbucks,3538,Not Fraudulent
743,2023-11-17 16:03:00,187.75,Starbucks,3139,Not Fraudulent
744,2023-07-07 06:33:22,93.35,Amazon,9206,Not Fraudulent
745,2023-11-25 08:33:23,61.71,Walmart,4446,Not Fraudulent
746,2023-11-04 05:01:44,127.79,Walmart,7384,Not Fraudulent
747,2023-05-31 21:43:28,100.52,Amazon,9641,Not Fraudulent
748,2023-08-24 21:39:25,136.0,Starbucks,8033,Not Fraudulent
749,2023-08-16 17:32:11,8.79,Best Buy,9585,Not Fraudulent
750,2023-04-01 17:02:25,115.18,Target,5885,Not Fraudulent
751,2023-11-27 14:50:45,138.63,Target,5015,Not Fraudulent
752,2023-12-02 20:18:12,16.92,Starbucks,1991,Not Fraudulent
753,2023-11-06 22:27:12,1055.01,Starbucks,8940,Fraudulent
754,2023-01-08 22:54:14,184.81,Walmart,3213,Not Fraudulent
755,2023-09-13 03:32:23,99.26,Starbucks,6721,Not Fraudulent
756,2023-12-10 19:10:30,141.07,Starbucks,2644,Not Fraudulent
757,2023-01-01 02:14:36,133.53,Best Buy,7876,Not Fraudulent
758,2023-10-15 16:14:51,64.62,Target,2664,Not Fraudulent
759,2023-03-12 16:04:23,101.99,Amazon,9880,Not Fraudulent
760,2023-04-28 10:57:51,21.65,Walmart,2238,Not Fraudulent
761,2023-07-16 20:15:25,77.43,Amazon,6319,Not Fraudulent
762,2023-08-10 11:16:13,113.28,Starbucks,5092,Not Fraudulent
763,2023-04-09 19:44:00,136.16,Walmart,9511,Not Fraudulent
764,2023-05-10 04:51:23,101.23,Best Buy,4789,Not Fraudulent
765,2023-01-26 11:37:50,136.0,Walmart,2593,Not Fraudulent
